ZIP,Name,Specialty,Address,latitude,longitude
95401,"Meagan Freeman, FNP",Nursing (Nurse Practitioner),"1255 N Dutton Ave, Santa Rosa, CA 95401",38.448487,-122.733011
95401,"Nancy Latimer, NP",Nursing (Nurse Practitioner),"1255 N Dutton Ave, Santa Rosa, CA 95401",38.448487,-122.733011
95401,"Dr. Alanna Wargula, DPM",Podiatric Surgery,"1255 N Dutton Ave, Santa Rosa, CA 95401",38.448487,-122.733011
95401,"Mara Bertoli, NPC",Nursing (Nurse Practitioner),"1255 N Dutton Ave, Santa Rosa, CA 95401",38.448487,-122.733011
95401,"Justin Hoffman, NMD",Naturopathy,"1160 N Dutton Ave Ste 250, Santa Rosa, CA 95401",38.4473748,-122.7304092
95403,"Dr. Christopher Holder, ND",Naturopathy,"432 Aviation Blvd, Santa Rosa, CA 95403",38.5141854,-122.7873628
95403,"Dr. Michael Magnotti, MD","Endocrinology, Diabetes & Metabolism","3883 Airway Dr Ste 120, Santa Rosa, CA 95403",38.4832579,-122.7396004
95403,"Dr. William Elder Jr, MD",Family Medicine,"3883 Airway Dr, Santa Rosa, CA 95403",38.4832588,-122.7396623
95403,"Dr. Elizabeth Peralta, MD",Breast Surgery,"3883 Airway Dr Ste 165, Santa Rosa, CA 95403",38.4832463,-122.7396115
95403,"Dr. Kiana Guerrero, MD",Family Medicine,"3883 Airway Dr Ste 202, Santa Rosa, CA 95403",38.4832463,-122.7396004
95403,"Dr. Tabitha Doniach, MD",Family Medicine,"3883 Airway Dr Ste 120, Santa Rosa, CA 95403",38.4832579,-122.7396004
95403,"Dr. Sarah Stassi, MD",Diagnostic Radiology,"3883 Airway Dr Ste 100, Santa Rosa, CA 95403",38.4831981,-122.7395182
95403,"Dr. Anup Singh, MD",Pulmonary Disease,"30 Mark West Springs Rd, Santa Rosa, CA 95403",38.495316,-122.7523667
95403,"Dr. Bryan Rimel, MD",Internal Medicine,"30 Mark West Springs Rd, Santa Rosa, CA 95403",38.495316,-122.7523667
95403,"Dr. Gillian Zuckerman, MD",Family Medicine,"3569 Round Barn Cir Ste 200, Santa Rosa, CA 95403",38.4797828,-122.729679
95403,"Dr. Paula Nguyen, MD",Family Medicine,"3569 Round Barn Cir Ste 200, Santa Rosa, CA 95403",38.4797828,-122.729679
95403,"Dr. Alexander Ludwig, DO",Family Medicine,"3569 Round Barn Cir, Santa Rosa, CA 95403",38.4796961,-122.7296895
95403,"Dr. Ana Levin, MD",Family Medicine,"3569 Round Barn Cir Ste 200, Santa Rosa, CA 95403",38.4797828,-122.729679
95403,"Dr. Martin Escandon, MD",Family Medicine,"3569 Round Barn Cir, Santa Rosa, CA 95403",38.4796961,-122.7296895
95403,"Dr. Roseann Day, MD",Family Medicine,"3569 Round Barn Cir, Santa Rosa, CA 95403",38.4796961,-122.7296895
95403,"Dr. Lyman Greaves Jr, MD",Family Medicine,"3569 Round Barn Cir, Santa Rosa, CA 95403",38.4796961,-122.7296895
95403,"Dr. Tahereh Naderi, MD",Family Medicine,"3569 Round Barn Cir, Santa Rosa, CA 95403",38.4796961,-122.7296895
95403,"Dr. Teresa Robbins, MD",Family Medicine,"3569 Round Barn Cir, Santa Rosa, CA 95403",38.4796961,-122.7296895
95405,"Katherine Hardin, FNP",Nursing (Nurse Practitioner),"4700 Hoen Ave, Santa Rosa, CA 95405",38.4408988,-122.6644327
95405,"Danika Hill, MA",Marriage & Family Therapy,"3850 Montgomery Dr, Santa Rosa, CA 95405",38.4522901,-122.674316
95405,"George Pulis, MA",Marriage & Family Therapy,"3850 Montgomery Dr, Santa Rosa, CA 95405",38.4522901,-122.674316
95405,"Dr. Lyman Greaves Jr, MD",Family Medicine,"3751 Montgomery Dr, Santa Rosa, CA 95405",38.4533898,-122.6759963
95405,"Dr. Mary Berg, MD",Family Medicine,"1221 Farmers Ln Ste 500, Santa Rosa, CA 95405",38.4395084,-122.6874903
95405,"Lauren Ratiani, FNP-BC",Nursing (Nurse Practitioner),"510 Doyle Park Dr, Santa Rosa, CA 95405",38.4426358,-122.6983131
95405,"Dr. James Trapnell, MD",Family Medicine,"500 Doyle Park Dr Ste 303, Santa Rosa, CA 95405",38.4433342,-122.698487
95405,"Jennifer Warren, RN",Family Medicine,"500 Doyle Park Dr Ste 303, Santa Rosa, CA 95405",38.4433342,-122.698487
95405,"Dr. William Markoff, MD",Family Medicine,"500 Doyle Park Dr Ste 303, Santa Rosa, CA 95405",38.4433342,-122.698487
95405,"Ashley Rosso, NP",Nursing (Nurse Practitioner),"1162 Montgomery Dr Ste 22, Santa Rosa, CA 95405",38.4430328,-122.7001822
95405,"Dr. Kevin Grierson, DPM",Podiatric Foot & Ankle Surgery,"1162 Montgomery Dr Fl 3, Santa Rosa, CA 95405",38.4434056,-122.700136
95405,"Dr. Nicholas McGarvey, MD",Diagnostic Radiology,"1165 Montgomery Dr, Santa Rosa, CA 95405",38.4437589,-122.7011068
95405,"Dr. Albert Wong, MD",Neurological Spine Surgery,"1165 Montgomery Dr, Santa Rosa, CA 95405",38.4437589,-122.7011068
95405,"Dr. Glenn Meade, MD",Emergency Medicine,"1165 Montgomery Dr, Santa Rosa, CA 95405",38.4437589,-122.7011068
95448,"Dr. Graeme McHenry, DO",Emergency Medicine,"1375 University St, Healdsburg, CA 95448",38.627093,-122.8643251
95448,"Dr. Alanna Wargula, DPM",Podiatric Surgery,"1375 University St, Healdsburg, CA 95448",38.627093,-122.8643251
95448,"Dr. William Elder Jr, MD",Family Medicine,"717 Center St, Healdsburg, CA 95448",38.6177556,-122.8710195
95451,"Kimberly Knight Ortiz, MS",Counseling,"5290 State St, Kelseyville, CA 95451",38.9774016,-122.8331205
95451,"Jessica Heinfeld, LMSW",Social Work,"5290 State St, Kelseyville, CA 95451",38.9774016,-122.8331205
95453,"Dr. Thomas Paukert, MD",Internal Medicine,"804 11th St Ste 2, Lakeport, CA 95453",39.04919930000001,-122.9218865
95453,"Dr. Alanna Wargula, DPM",Podiatric Surgery,"175 Park St, Lakeport, CA 95453",39.0428375,-122.9144238
95453,"Dr. Alexander Ludwig, DO",Family Medicine,"5176 Hill Rd E, Lakeport, CA 95453",39.1047366,-122.9065198
95453,"Pamela Maes, NP",Nursing (Nurse Practitioner),"5108 Hill Rd E, Lakeport, CA 95453",39.1018005,-122.9106724
95453,"Cheryl Jones-Murray, NP",Nursing (Nurse Practitioner),"5108 Hill Rd E, Lakeport, CA 95453",39.1018005,-122.9106724
95453,"Dr. John Schweifler, MD",Internal Medicine,"5150 Hill Rd E Ste B, Lakeport, CA 95453",39.1038398,-122.9059091
95453,"Dr. Philip Shumsky, MD",Pain Medicine,"5150 Hill Rd E Ste B, Lakeport, CA 95453",39.1038398,-122.9059091
95453,"Dr. Jason Pope, MD",Pain Medicine,"5150 Hill Rd E Ste B, Lakeport, CA 95453",39.1038398,-122.9059091
95453,"Dr. Harjot Bhandal, MD",Interventional Pain Medicine,"5150 Hill Rd E Ste B, Lakeport, CA 95453",39.1038398,-122.9059091
95453,"Dr. Chau Vu, MD",Pain Medicine,"5150 Hill Rd E Ste B, Lakeport, CA 95453",39.1038398,-122.9059091
95453,"Dr. Pamela Mehta, MD",Orthopedic Surgery,"5196 Hill Rd E Ste 204, Lakeport, CA 95453",39.1048947,-122.90659
95458,"Dr. Robert Gardner, MD",Family Medicine,"6300 E Highway 20, Lucerne, CA 95458",39.0866383,-122.7923615
95472,"Dr. Christopher Holder, ND",Naturopathy,"435 Petaluma Ave Ste 150, Sebastopol, CA 95472",38.3991039,-122.8212645
95472,"Dr. Eric Yarnell, ND",Naturopathy,"435 Petaluma Ave Ste 150, Sebastopol, CA 95472",38.3991039,-122.8212645
95472,"Kevin Deutsche, PA-C",Physician Assistant (PA),"555 Petaluma Ave Ste B, Sebastopol, CA 95472",38.3976309,-122.8202524
95472,"Dr. Sara Modlin-Tucker, DO",Family Medicine,"6800 Palm Ave Ste C2, Sebastopol, CA 95472",38.3963618,-122.8184362
95476,"Dr. Rebecca Porrino, ND",Naturopathy,"710 W Napa St Ste 1, Sonoma, CA 95476",38.2935847,-122.4719607
95476,"Dr. Peter Porrino II, ND",Naturopathy,"710 W Napa St Ste 1, Sonoma, CA 95476",38.2935847,-122.4719607
95476,"Dr. Noah Weiss, MD",Orthopedic Surgery,"462 W Napa St, Sonoma, CA 95476",38.2930917,-122.4670912
95476,"Dr. Patricia Brooks, PHD",Counseling,"369 Perkins St, Sonoma, CA 95476",38.2891745,-122.4655417
95476,"Dr. Dennis Verducci, MD",Critical Care Medicine,"347 Andrieux St, Sonoma, CA 95476",38.2880917,-122.4651774
95476,"Dr. Stuart Campbell, MD",Internal Medicine,"670 3rd St W, Sonoma, CA 95476",38.2895375,-122.463844
95476,"Dr. Graeme McHenry, DO",Emergency Medicine,"347 Andrieux St, Sonoma, CA 95476",38.2880917,-122.4651774
95482,"Dr. Sara Martin, MD",Family Medicine,"275 Hospital Dr, Ukiah, CA 95482",39.1530652,-123.2028906
95482,"Dr. Harry Matossian, MD",Gastroenterology,"234 Hospital Dr, Ukiah, CA 95482",39.1520056,-123.2037856
95482,"Dr. Jonathan Goorhuis, MD",Family Medicine,"236 Hospital Dr Ste B, Ukiah, CA 95482",39.151935,-123.204163
95482,"Dr. Noha Eshera, MD",Family Medicine,"260 Hospital Dr Ste 103, Ukiah, CA 95482",39.1533705,-123.2045379
95482,"Dr. Justin Chang, DO",Hospice & Palliative Medicine,"643 S Main St Ste B, Ukiah, CA 95482",39.144257,-123.2047555
95492,"Cheryl Gibson, FNP",Family Medicine (Nurse Practitioner),"8911 Lakewood Dr Ste 13, Windsor, CA 95492",38.55102189999999,-122.8043567
95519,"Dr. Marcelle Mahan, MD",Family Medicine,"1733 Central Ave, McKinleyville, CA 95519",40.9368873,-124.1005295
95521,"Dr. John Franklin Jr, MD",Gastroenterology,"770 10th St, Arcata, CA 95521",40.8699564,-124.0860824
95521,"Dr. Miriam Steinberg, DO",Family Medicine,"670 9th St Ste 203, Arcata, CA 95521",40.8688543,-124.0852538
95521,"Dr. Pippa Abston, MD",Pediatrics,"1275 8th St, Arcata, CA 95521",40.86890229999999,-124.0917203
95521,"Dr. Alessandra Ross, MD",Orthopedic Surgery,"3770 Janes Rd, Arcata, CA 95521",40.8956422,-124.0923322
95521,"Dr. Valerie Ebel, MD",Family Medicine,"3800 Janes Rd # 101, Arcata, CA 95521",40.89631199999999,-124.091448
95521,"Dr. Jason Yost, MD",Family Medicine,"3800 Janes Rd, Arcata, CA 95521",40.8965109,-124.0899081
95521,"Dr. Leslie Teeple, MD",Internal Medicine,"3798 Janes Rd, Arcata, CA 95521",40.8960726,-124.0913454
95521,"Dr. Corinne Basch, MD",Family Medicine,"4641 Valley East Blvd Ste 2, Arcata, CA 95521",40.8960726,-124.0913455
95531,"Dr. Mohammed Siddiqi, MD",Internal Medicine,"286 M St Ste B, Crescent City, CA 95531",41.7546639,-124.1927977
95531,"Dr. Robert Quigley, MD",Nephrology,"780 E Washington Blvd, Crescent City, CA 95531",41.7743276,-124.194323
95531,"Dr. Kathleen Torres, MD",Internal Medicine,"800 E Washington Blvd, Crescent City, CA 95531",41.7736588,-124.1942469
95531,"Dr. Matthew Blundell, MD",Internal Medicine,"1771 Northcrest Dr, Crescent City, CA 95531",41.7677685,-124.1999058
95531,"Dr. Donald Micheletti, MD",Internal Medicine,"1771 Northcrest Dr, Crescent City, CA 95531",41.7677685,-124.1999058
95531,"Dr. Kathryn Wood, RN",Nursing (Nurse Practitioner),"1771 Northcrest Dr, Crescent City, CA 95531",41.7677685,-124.1999058
95531,"Dr. Alessandra Ross, MD",Orthopedic Surgery,"1225 Marshall St Ste 7, Crescent City, CA 95531",41.7677685,-124.1999058
95531,"Dr. Wahidullah Wahidullah, MD",Internal Medicine,"286 M St Ste B, Crescent City, CA 95531",41.7546639,-124.1927977
95540,"Dr. Margarette Shegog, MD",Family Medicine,"3750 Rohnerville Rd, Fortuna, CA 95540",40.5815548,-124.1322956
95540,"Karen Chase, RN",Nursing (Nurse Practitioner),"3304 Renner Dr, Fortuna, CA 95540",40.5814499,-124.1368936
95540,"Brent Dawson, PA",Physician Assistant (PA),"3304 Renner Dr, Fortuna, CA 95540",40.5814499,-124.1368936
95540,"Joan Butler, MSN",Nursing (Nurse Practitioner),"3304 Renner Dr, Fortuna, CA 95540",40.5814499,-124.1368936
95540,"Whitney Werner, PA",Physician Assistant (PA),"3304 Renner Dr, Fortuna, CA 95540",40.5814499,-124.1368936
95540,"Elaine Bettiga, FNP",Nursing (Nurse Practitioner),"3304 Renner Dr, Fortuna, CA 95540",40.5814499,-124.1368936
95540,"Lori Cutler, FNP",Nursing (Nurse Practitioner),"3304 Renner Dr, Fortuna, CA 95540",40.5814499,-124.1368936
95603,"Nadia Radchenko, PA",Physician Assistant (PA),"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95603,"Dr. Bijan Bijan, MD",Diagnostic Radiology,"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95603,"Dr. Jeffrey Fountain, DO",Diagnostic Radiology,"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95603,"Dr. Allen Li, DO",Diagnostic Radiology,"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95603,"Dr. Gautam Bahl, MD",Diagnostic Radiology,"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95603,"Dr. Mylon Marshall, MD",Vascular & Interventional Radiology,"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95603,"Dr. Harvey Wolkov, MD",Radiation Oncology,"3123 Professional Dr Ste 100, Auburn, CA 95603",38.9411955,-121.1013093
95605,"Dr. Natasha Miramontes, MD",Family Medicine,"500 Jefferson Blvd Ste 180, West Sacramento, CA 95605",38.58762110000001,-121.5278118
95605,"Dr. Wetona Eidson-Ton, MD",Family Medicine,"500 Jefferson Blvd Ste 180, West Sacramento, CA 95605",38.58762110000001,-121.5278118
95605,"Dr. Lai Chan, MD",Family Medicine,"500 Jefferson Blvd Ste 180, West Sacramento, CA 95605",38.58762110000001,-121.5278118
95605,"Dr. Upal Sarker, MD",Family Medicine,"500 Jefferson Blvd Ste B180, West Sacramento, CA 95605",38.58762110000001,-121.5278118
95605,"Dr. Veronica Alexander, MD",Child & Adolescent Psychiatry,"500 Jefferson Blvd Ste 180, West Sacramento, CA 95605",38.58762110000001,-121.5278118
95605,"Dr. Spien Komak, MD",Family Medicine,"500 Jefferson Blvd Ste 180, West Sacramento, CA 95605",38.58762110000001,-121.5278118
95605,"Dr. Lianna Foster-Bey, MD",Psychiatry,"954 Sacramento Ave, West Sacramento, CA 95605",38.5896696,-121.5249775
95605,"Adryanna Corral, MS",Health Education,"954 Sacramento Ave, West Sacramento, CA 95605",38.5896696,-121.5249775
95605,"Dr. Rolando Del Pozo, MD",Family Medicine,"954 Sacramento Ave, West Sacramento, CA 95605",38.5896696,-121.5249775
95605,"Dr. Zachary Pope, MD",Family Medicine,"954 Sacramento Ave, West Sacramento, CA 95605",38.5896696,-121.5249775
95608,"Dr. Jeanne Yu, MD",General Surgery,"6450 Coyle Ave Ste 2, Carmichael, CA 95608",38.66775579999999,-121.3124996
95608,"Dr. Bijan Bijan, MD",Diagnostic Radiology,"6620 Coyle Ave Ste 110, Carmichael, CA 95608",38.6676385,-121.3099802
95608,"Dr. Joshua Knowles, DO",Orthopedic Surgery,"6620 Coyle Ave Ste 212, Carmichael, CA 95608",38.6676385,-121.3099802
95608,"Dr. Mohammed Siddiqi, MD",Internal Medicine,"6501 Coyle Ave, Carmichael, CA 95608",38.6693075,-121.3136404
95608,"Dr. Mythili Nagaraj, MD",Internal Medicine,"5931 Stanley Ave Ste 8, Carmichael, CA 95608",38.62297239999999,-121.3269266
95608,"Dr. Kathrine Bisharat, MD",Internal Medicine,"6815 Fair Oaks Blvd, Carmichael, CA 95608",38.625113,-121.3289934
95608,"Joshua Pruitt, PA-C",Physician Assistant (PA),"6815 Fair Oaks Blvd, Carmichael, CA 95608",38.625113,-121.3289934
95608,"Dr. Diana Sepehri-Harvey, DO",Family Medicine,"6815 Fair Oaks Blvd, Carmichael, CA 95608",38.625113,-121.3289934
95608,Patricia Tsai,Physician Assistant (PA),"6815 Fair Oaks Blvd, Carmichael, CA 95608",38.625113,-121.3289934
95608,"Chienwei Kung, PA-C",Physician Assistant (PA),"6815 Fair Oaks Blvd, Carmichael, CA 95608",38.625113,-121.3289934
95608,"Dr. Mohammad Yusufzai, MD",Internal Medicine,"2540 Carmichael Way, Carmichael, CA 95608",38.6111842,-121.3270469
95608,"Dr. Glen Xiong, MD",Internal Medicine,"3529 Walnut Ave, Carmichael, CA 95608",38.6291831,-121.3467545
95608,"Kristy Schwee, MS",Marriage & Family Therapy,"5030 El Camino Ave, Carmichael, CA 95608",38.60920420817138,-121.3468915572059
95608,"Dr. Rachael Villegas, PSY.D",Clinical Psychology,"5030 El Camino Ave, Carmichael, CA 95608",38.60920420817138,-121.3468915572059
95610,"Dr. Lyubov Kisilyuk, DDS",Dentistry,"6994 Sunrise Blvd, Citrus Heights, CA 95610",38.6934848,-121.2699015
95610,"Dr. Anastasiya Petrovska, DDS",Dentistry,"7761 Aptos Cir, Citrus Heights, CA 95610",38.6865117,-121.2792235
95621,"Nadezhda Sadkova, NP",Family Medicine (Nurse Practitioner),"7115 Greenback Ln Fl 3, Citrus Heights, CA 95621",38.6786275,-121.2988446
95621,"Dr. Jojet Zara, MD",Family Medicine,"7115 Greenback Ln Fl 3, Citrus Heights, CA 95621",38.6786275,-121.2988446
95628,"Dr. Foad Elahi, MD",Rehabilitation,"4944 Sunrise Blvd Ste A, Fair Oaks, CA 95628",38.655933,-121.2719877
95630,"Dr. Joshua Knowles, DO",Orthopedic Surgery,"1651 Creekside Dr Ste 100, Folsom, CA 95630",38.67209,-121.1465154
95630,"Dr. Linda Miles, MD",Diagnostic Radiology,"1655 Creekside Dr, Folsom, CA 95630",38.6718159,-121.1458461
95630,"Dr. Mohammed Siddiqi, MD",Internal Medicine,"1650 Creekside Dr, Folsom, CA 95630",38.6705076,-121.1461155
95630,"Dr. Roxana Aminbakhsh, MD",Geriatric Medicine,"825 E Bidwell St Ste 400, Folsom, CA 95630",38.6704684,-121.1581976
95630,"Dr. Sholeh Rahimi, MD",Internal Medicine,"825 E Bidwell St Ste 400, Folsom, CA 95630",38.6704684,-121.1581976
95630,"Dr. Marwan Ali, MD",Maternal-Fetal Medicine,"1645 Creekside Dr, Folsom, CA 95630",38.6717809,-121.1467078
95630,"Dr. Jeffrey Fountain, DO",Diagnostic Radiology,"1661 Creekside Dr, Folsom, CA 95630",38.6721017,-121.1460615
95630,"Dr. Paul McGinnis, MD",Diagnostic Radiology,"1661 Creekside Dr, Folsom, CA 95630",38.6721017,-121.1460615
95630,"Dr. Linda Mar, DO",Diagnostic Radiology,"1661 Creekside Dr, Folsom, CA 95630",38.6721017,-121.1460615
95640,"Kimberly Knight Ortiz, MS",Counseling,"15 W Main St, Ione, CA 95640",38.3528528,-120.9336003
95640,"Jessica Heinfeld, LMSW",Social Work,"15 W Main St, Ione, CA 95640",38.3528528,-120.9336003
95642,"Dr. Ashwin Narasimhan, MD",Internal Medicine,"200 Mission Blvd, Jackson, CA 95642",38.3504826,-120.764465
95642,"Dr. Mitra Ayazifar, MD",Ophthalmology,"817 Court St Ste 10, Jackson, CA 95642",38.3537596,-120.7661888
95642,"Dr. David Stone, MD",Pediatrics,"815 Court St Ste 7, Jackson, CA 95642",38.3533792,-120.7657607
95642,"Jessica McCarthy, FNP",Nursing (Nurse Practitioner),"815 Court St Ste 7, Jackson, CA 95642",38.3533792,-120.7657607
95642,"Dr. Kenneth Conroy, MD",Internal Medicine,"815 Court St Ste 7, Jackson, CA 95642",38.3533792,-120.7657607
95642,"Dr. Scott Heatley, MD",Internal Medicine,"815 Court St Ste 7, Jackson, CA 95642",38.3533792,-120.7657607
95648,"Kimberly Knight Ortiz, MS",Counseling,"1550 3rd St, Lincoln, CA 95648",38.8896841,-121.3047441
95648,"Jessica Heinfeld, LMSW",Social Work,"1550 3rd St, Lincoln, CA 95648",38.8896841,-121.3047441
95648,"Dr. Bijan Bijan, MD",Diagnostic Radiology,"685 Twelve Bridges Dr Ste B, Lincoln, CA 95648",38.8506577,-121.2884041
95648,"Dr. Abdulhalim Khan, MD",Family Medicine,"1550 3rd St, Lincoln, CA 95648",38.8896841,-121.3047441
95648,"Dr. Omolade Maurice-Diya, MD",Interventional Pain Medicine,"831 Sterling Pkwy Ste 100, Lincoln, CA 95648",38.86960029999999,-121.2941986
95648,"Dr. Terry Raposa Jr, DO",Family Medicine,"1900 Dresden Dr, Lincoln, CA 95648",38.8552648,-121.2960378
95648,"Dr. Brittany Bade, DO",Family Medicine,"1900 Dresden Dr, Lincoln, CA 95648",38.8552648,-121.2960378
95650,"Kimberly Knight Ortiz, MS",Counseling,"6135 King Rd, Loomis, CA 95650",38.8253532,-121.1893797
95650,"Jessica Heinfeld, LMSW",Social Work,"6135 King Rd, Loomis, CA 95650",38.8253532,-121.1893797
95650,"Dr. Dave Topiwala, DPT",Physical Therapy,"6125 King Rd Ste 102, Loomis, CA 95650",38.8253364,-121.1896947
95650,"Dr. Suzanne Kozycz, DPT",Physical Therapy,"6125 King Rd Ste 102, Loomis, CA 95650",38.8253364,-121.1896947
95650,"Dr. Anthony Gravin, DPT",Physical Therapy,"6125 King Rd Ste 102, Loomis, CA 95650",38.8253364,-121.1896947
95650,"Dr. Justin Hahn, DPT",Physical Therapy,"6125 King Rd Ste 102, Loomis, CA 95650",38.8253364,-121.1896947
95661,"Dr. Craig Glaiberman, MD",Vascular & Interventional Radiology,"1680 E Roseville Pkwy # 100, Roseville, CA 95661",38.7467348,-121.2378772
95661,"Dr. Bijan Bijan, MD",Diagnostic Radiology,"2241 Douglas Blvd Ste 110, Roseville, CA 95661",38.7446759,-121.2430277
95661,"Dr. Rachel Garner, MD",Neonatal Medicine,"1600 Eureka Rd, Roseville, CA 95661",38.7458732,-121.2486483
95661,"Dr. Linda Miles, MD",Diagnostic Radiology,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Ory Schuman, MD",Emergency Medicine,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Mohammed Siddiqi, MD",Internal Medicine,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Nadia Radchenko, PA",Physician Assistant (PA),"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Kimberly Knight Ortiz, MS",Counseling,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Joshua Knowles, DO",Orthopedic Surgery,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Zahid Iqbal, MD",Internal Medicine,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Jessica Heinfeld, LMSW",Social Work,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Jeanne Yu, MD",General Surgery,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Ashwin Narasimhan, MD",Internal Medicine,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Jessica Andrusaitis, MD",Emergency Medicine,"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Laura Cataldo, PA-C",Physician Assistant (PA),"1 Medical Plaza Dr, Roseville, CA 95661",38.7662511,-121.2492234
95661,"Dr. Mitra Ayazifar, MD",Ophthalmology,"9221 Sierra College Blvd # 130, Roseville, CA 95661",38.73502999999999,-121.2254096
95661,"Dr. Justin Chang, DO",Hospice & Palliative Medicine,"8690 Sierra College Blvd Ste 160-306, Roseville, CA 95661",38.7405936,-121.2265684
95661,"Dr. Andrea Garland, MD",Obstetrics & Gynecology,"8735 Sierra College Blvd Ste 210, Roseville, CA 95661",38.74172710000001,-121.2249606
95661,"Gahfora Gorsi, NP",General Practice (Nurse Practitioner),"3980 Douglas Blvd Ste 110, Roseville, CA 95661",38.74353989999999,-121.2286576
95661,"Dr. Brian Licuanan, PHD",Psychology,"3400 Douglas Blvd Ste 225, Roseville, CA 95661",38.7429865,-121.2325517
95661,"Patricia Gurney, NP",Nursing (Nurse Practitioner),"3100 Douglas Blvd, Roseville, CA 95661",38.7432997,-121.2350266
95661,"Dr. Mark Lam, MD",Family Medicine,"3100 Douglas Blvd, Roseville, CA 95661",38.7432997,-121.2350266
95667,"Dr. Mohammed Siddiqi, MD",Internal Medicine,"1100 Marshall Way, Placerville, CA 95667",38.72467,-120.7916501
95667,"Marian Roe, PA-C",Physician Assistant (PA),"Marshall Way, Placerville, CA 95667",38.726214,-120.7925143
95667,"Lydia Bell, PTA",Physical Therapy (Physical Therapy Assistant),"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Dr. Nazir Rahim, MD",Gastroenterology,"1000 Fowler Way Ste 7, Placerville, CA 95667",38.7268272,-120.7930807
95667,"Dr. Kanat Ransibrahmanakul, MD",Gastroenterology,"1000 Fowler Way Ste 7, Placerville, CA 95667",38.7268272,-120.7930807
95667,Kayla Knight,Physical Therapy (Physical Therapy Assistant),"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Jill McDougall, PT",Physical Therapy,"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Allison Orofino, MPT",Physical Therapy,"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Dr. Alexander Low, MD",Gastroenterology,"1000 Fowler Way Ste 7, Placerville, CA 95667",38.7268272,-120.7930807
95667,"Anthony Smith Jr, PTA",Physical Therapy (Physical Therapy Assistant),"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Cheri Ibes, OT",Occupational Therapy,"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Christina De Lange, PT",Physical Therapy,"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Anna Eubanks, SLP",Speech-Language Pathology,"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Alison Payne, MS",Speech-Language Pathology,"1000 Fowler Way Ste 6, Placerville, CA 95667",38.7268157,-120.7930571
95667,"Dr. In Song, MD",Dentistry,"1004 Fowler Way Ste 9, Placerville, CA 95667",38.7268761,-120.7915083
95667,"Dr. Scott Vasconcellos, MD",Cardiology,"1004 Fowler Way Ste 4, Placerville, CA 95667",38.726885,-120.7916368
95667,"Dr. Courtnie Billett, MD",Family Medicine,"1095 Marshall Way, Placerville, CA 95667",38.7245459,-120.7900343
95667,"Dr. Nathan Woolsey, MD",General Surgery,"1095 Marshall Way, Placerville, CA 95667",38.7245459,-120.7900343
95669,"Dr. Jennifer Shoemaker, MD",Family Medicine,"9279 Locust St, Plymouth, CA 95669",38.4776899,-120.8503695
95669,"Dr. Felicia Tang, MD",Family Medicine,"9279 Locust St, Plymouth, CA 95669",38.4776899,-120.8503695
95670,"Dr. Molly Davis, MD",Family Medicine,"3201 Data Dr, Rancho Cordova, CA 95670",38.5853737,-121.283767
95670,"Dr. Aili Guo, MD","Endocrinology, Diabetes & Metabolism","3201 Data Dr, Rancho Cordova, CA 95670",38.5853737,-121.283767
95670,"Dr. Susana Torres, MD",Family Medicine,"3201 Data Dr, Rancho Cordova, CA 95670",38.5853737,-121.283767
